,time_interval,max_deltas,min_deltas,ratio_of_deltas_A,ratio_of_deltas_B,ratio_of_deltas_C,ratio_of_deltas_D,ratio_of_deltas_E,max_time_interval,min_time_interval,interval_length
316,"[2256.0, 468.00000000000006, 3806.0000000000005, 2676.0]","[3806.0000000000005, 2676.0, 2256.0, 468.00000000000006]","[468.00000000000006, 2256.0, 2676.0, 3806.0000000000005]",0.0,0.0,0.0,0.0,0.0011983223487118033,3806.0000000000005,468.00000000000006,3338.0000000000005
317,"[468.00000000000006, 3806.0000000000005, 2676.0, 1245.0]","[3806.0000000000005, 2676.0, 1245.0, 468.00000000000006]","[468.00000000000006, 1245.0, 2676.0, 3806.0000000000005]",0.0,0.0,0.0,0.0,0.0011983223487118033,3806.0000000000005,468.00000000000006,3338.0000000000005
318,"[3806.0000000000005, 2676.0, 1245.0, 168.0]","[3806.0000000000005, 2676.0, 1245.0, 168.0]","[168.0, 1245.0, 2676.0, 3806.0000000000005]",0.0,0.0,0.0,0.0,0.0010995052226498074,3806.0000000000005,168.0,3638.0000000000005
319,"[2676.0, 1245.0, 168.0, 311.0]","[2676.0, 1245.0, 311.0, 168.0]","[168.0, 311.0, 1245.0, 2676.0]",0.0,0.0,0.0,0.0,0.001594896331738437,2676.0,168.0,2508.0
320,"[1245.0, 168.0, 311.0, 3653.0000000000005]","[3653.0000000000005, 1245.0, 311.0, 168.0]","[168.0, 311.0, 1245.0, 3653.0000000000005]",0.0,0.0,0.0,0.0,0.0011477761836441891,3653.0000000000005,168.0,3485.0000000000005
321,"[168.0, 311.0, 3653.0000000000005, 310.0]","[3653.0000000000005, 311.0, 310.0, 168.0]","[168.0, 310.0, 311.0, 3653.0000000000005]",0.0,0.0,0.0,0.0,0.0011477761836441891,3653.0000000000005,168.0,3485.0000000000005
322,"[311.0, 3653.0000000000005, 310.0, 954.0000000000001]","[3653.0000000000005, 954.0000000000001, 311.0, 310.0]","[310.0, 311.0, 954.0000000000001, 3653.0000000000005]",0.0,0.0,0.0,0.0,0.001196530062817828,3653.0000000000005,310.0,3343.0000000000005
323,"[3653.0000000000005, 310.0, 954.0000000000001, 1245.0]","[3653.0000000000005, 1245.0, 954.0000000000001, 310.0]","[310.0, 954.0000000000001, 1245.0, 3653.0000000000005]",0.0,0.0,0.0,0.0,0.001196530062817828,3653.0000000000005,310.0,3343.0000000000005
324,"[310.0, 954.0000000000001, 1245.0, 1987.0000000000002]","[1987.0000000000002, 1245.0, 954.0000000000001, 310.0]","[310.0, 954.0000000000001, 1245.0, 1987.0000000000002]",0.0,0.0,0.0,0.0,0.002385211687537269,1987.0000000000002,310.0,1677.0000000000002
325,"[954.0000000000001, 1245.0, 1987.0000000000002, 3534.0]","[3534.0, 1987.0000000000002, 1245.0, 954.0000000000001]","[954.0000000000001, 1245.0, 1987.0000000000002, 3534.0]",0.0,0.0,0.0,0.0,0.0015503875968992248,3534.0,954.0000000000001,2580.0
326,"[1245.0, 1987.0000000000002, 3534.0, 378.0]","[3534.0, 1987.0000000000002, 1245.0, 378.0]","[378.0, 1245.0, 1987.0000000000002, 3534.0]",0.0,0.0,0.0,0.0,0.0012674271229404308,3534.0,378.0,3156.0
327,"[1987.0000000000002, 3534.0, 378.0, 406.0]","[3534.0, 1987.0000000000002, 406.0, 378.0]","[378.0, 406.0, 1987.0000000000002, 3534.0]",0.0,0.0,0.0,0.0,0.0012674271229404308,3534.0,378.0,3156.0
328,"[3534.0, 378.0, 406.0, 4201.0]","[4201.0, 3534.0, 406.0, 378.0]","[378.0, 406.0, 3534.0, 4201.0]",0.0,0.0,0.0,0.0,0.00104629871828407,4201.0,378.0,3823.0
329,"[378.0, 406.0, 4201.0, 51112.0]","[51112.0, 4201.0, 406.0, 378.0]","[378.0, 406.0, 4201.0, 51112.0]",0.0,0.0,0.0,0.0,7.884259076753262e-05,51112.0,378.0,50734.0
330,"[406.0, 4201.0, 51112.0, 2965.0]","[51112.0, 4201.0, 2965.0, 406.0]","[406.0, 2965.0, 4201.0, 51112.0]",0.0,0.0,0.0,0.0,7.888612787441328e-05,51112.0,406.0,50706.0
331,"[4201.0, 51112.0, 2965.0, 2627.0]","[51112.0, 4201.0, 2965.0, 2627.0]","[2627.0, 2965.0, 4201.0, 51112.0]",0.0,0.0,0.0,0.0,8.249974218830566e-05,51112.0,2627.0,48485.0
332,"[51112.0, 2965.0, 2627.0, 997.0000000000001]","[51112.0, 2965.0, 2627.0, 997.0000000000001]","[997.0000000000001, 2627.0, 2965.0, 51112.0]",0.0,0.0,0.0,0.0,7.981642222887359e-05,51112.0,997.0000000000001,50115.0
333,"[2965.0, 2627.0, 997.0000000000001, 1350.0]","[2965.0, 2627.0, 1350.0, 997.0000000000001]","[997.0000000000001, 1350.0, 2627.0, 2965.0]",0.0,0.0,0.0,0.0,0.0020325203252032522,2965.0,997.0000000000001,1968.0
334,"[2627.0, 997.0000000000001, 1350.0, 2369.0]","[2627.0, 2369.0, 1350.0, 997.0000000000001]","[997.0000000000001, 1350.0, 2369.0, 2627.0]",0.0,0.0,0.0,0.0,0.00245398773006135,2627.0,997.0000000000001,1630.0
335,"[997.0000000000001, 1350.0, 2369.0, 1309.0]","[2369.0, 1350.0, 1309.0, 997.0000000000001]","[997.0000000000001, 1309.0, 1350.0, 2369.0]",0.0,0.0,0.0,0.0,0.0029154518950437317,2369.0,997.0000000000001,1372.0
336,"[1350.0, 2369.0, 1309.0, 4119.0]","[4119.0, 2369.0, 1350.0, 1309.0]","[1309.0, 1350.0, 2369.0, 4119.0]",0.0,0.0,0.0,0.0,0.0014234875444839859,4119.0,1309.0,2810.0
337,"[2369.0, 1309.0, 4119.0, 789.0]","[4119.0, 2369.0, 1309.0, 789.0]","[789.0, 1309.0, 2369.0, 4119.0]",0.0,0.0,0.0,0.0,0.0012012012012012011,4119.0,789.0,3330.0
338,"[1309.0, 4119.0, 789.0, 3279.0]","[4119.0, 3279.0, 1309.0, 789.0]","[789.0, 1309.0, 3279.0, 4119.0]",0.0,0.0,0.0,0.0,0.0012012012012012011,4119.0,789.0,3330.0
339,"[4119.0, 789.0, 3279.0, 328.0]","[4119.0, 3279.0, 789.0, 328.0]","[328.0, 789.0, 3279.0, 4119.0]",0.0,0.0,0.0,0.0,0.0010551305724083356,4119.0,328.0,3791.0
340,"[789.0, 3279.0, 328.0, 6225.0]","[6225.0, 3279.0, 789.0, 328.0]","[328.0, 789.0, 3279.0, 6225.0]",0.0,0.0,0.0,0.0,0.0006783110055960658,6225.0,328.0,5897.0
341,"[3279.0, 328.0, 6225.0, 1825.0]","[6225.0, 3279.0, 1825.0, 328.0]","[328.0, 1825.0, 3279.0, 6225.0]",0.0,0.0,0.0,0.0,0.0006783110055960658,6225.0,328.0,5897.0
342,"[328.0, 6225.0, 1825.0, 402.0]","[6225.0, 1825.0, 402.0, 328.0]","[328.0, 402.0, 1825.0, 6225.0]",0.0,0.0,0.0,0.0,0.0006783110055960658,6225.0,328.0,5897.0
343,"[6225.0, 1825.0, 402.0, 1668.0]","[6225.0, 1825.0, 1668.0, 402.0]","[402.0, 1668.0, 1825.0, 6225.0]",0.0,0.0,0.0,0.0,0.0006869311351537008,6225.0,402.0,5823.0
344,"[1825.0, 402.0, 1668.0, 64.0]","[1825.0, 1668.0, 402.0, 64.0]","[64.0, 402.0, 1668.0, 1825.0]",0.0,0.0,0.0,0.0,0.0017035775127768314,1825.0,64.0,1761.0
345,"[402.0, 1668.0, 64.0, 54653.0]","[54653.0, 1668.0, 402.0, 64.0]","[64.0, 402.0, 1668.0, 54653.0]",0.0,0.0,0.0,0.0,5.4956126692190735e-05,54653.0,64.0,54589.0
346,"[1668.0, 64.0, 54653.0, 4050.0000000000005]","[54653.0, 4050.0000000000005, 1668.0, 64.0]","[64.0, 1668.0, 4050.0000000000005, 54653.0]",0.0,0.0,0.0,0.0,5.4956126692190735e-05,54653.0,64.0,54589.0
347,"[64.0, 54653.0, 4050.0000000000005, 3613.0]","[54653.0, 4050.0000000000005, 3613.0, 64.0]","[64.0, 3613.0, 4050.0000000000005, 54653.0]",0.0,0.0,0.0,0.0,5.4956126692190735e-05,54653.0,64.0,54589.0
348,"[54653.0, 4050.0000000000005, 3613.0, 451.0]","[54653.0, 4050.0000000000005, 3613.0, 451.0]","[451.0, 3613.0, 4050.0000000000005, 54653.0]",0.0,0.0,0.0,0.0,7.379801483340099e-05,54653.0,451.0,54202.0
349,"[4050.0000000000005, 3613.0, 451.0, 52.0]","[4050.0000000000005, 3613.0, 451.0, 52.0]","[52.0, 451.0, 3613.0, 4050.0000000000005]",0.0,0.0,0.0,0.0,0.0007503751875937968,4050.0000000000005,52.0,3998.0000000000005
350,"[3613.0, 451.0, 52.0, 1924.0000000000002]","[3613.0, 1924.0000000000002, 451.0, 52.0]","[52.0, 451.0, 1924.0000000000002, 3613.0]",0.0,0.0,0.0,0.0,0.0008424599831508003,3613.0,52.0,3561.0
351,"[451.0, 52.0, 1924.0000000000002, 460.00000000000006]","[1924.0000000000002, 460.00000000000006, 451.0, 52.0]","[52.0, 451.0, 460.00000000000006, 1924.0000000000002]",0.0,0.0,0.0,0.0,0.0016025641025641023,1924.0000000000002,52.0,1872.0000000000002
352,"[52.0, 1924.0000000000002, 460.00000000000006, 259.0]","[1924.0000000000002, 460.00000000000006, 259.0, 52.0]","[52.0, 259.0, 460.00000000000006, 1924.0000000000002]",0.0,0.0,0.0,0.0,0.0016025641025641023,1924.0000000000002,52.0,1872.0000000000002
353,"[1924.0000000000002, 460.00000000000006, 259.0, 436.0]","[1924.0000000000002, 460.00000000000006, 436.0, 259.0]","[259.0, 436.0, 460.00000000000006, 1924.0000000000002]",0.0,0.0,0.0,0.0,0.002402402402402402,1924.0000000000002,259.0,1665.0000000000002
354,"[460.00000000000006, 259.0, 436.0, 1220.0]","[1220.0, 460.00000000000006, 436.0, 259.0]","[259.0, 436.0, 460.00000000000006, 1220.0]",0.0,0.0,0.0,0.0,0.004162330905306972,1220.0,259.0,961.0
355,"[259.0, 436.0, 1220.0, 849.0]","[1220.0, 849.0, 436.0, 259.0]","[259.0, 436.0, 849.0, 1220.0]",0.0,0.0,0.0,0.0,0.004162330905306972,1220.0,259.0,961.0
356,"[436.0, 1220.0, 849.0, 534.0]","[1220.0, 849.0, 534.0, 436.0]","[436.0, 534.0, 849.0, 1220.0]",0.0,0.0,0.0,0.0,0.00510204081632653,1220.0,436.0,784.0
357,"[1220.0, 849.0, 534.0, 9101.0]","[9101.0, 1220.0, 849.0, 534.0]","[534.0, 849.0, 1220.0, 9101.0]",0.0,0.0,0.0,0.0,0.0004669079024162484,9101.0,534.0,8567.0
358,"[849.0, 534.0, 9101.0, 235.00000000000003]","[9101.0, 849.0, 534.0, 235.00000000000003]","[235.00000000000003, 534.0, 849.0, 9101.0]",0.0,0.0,0.0,0.0,0.00045116174148432213,9101.0,235.00000000000003,8866.0
359,"[534.0, 9101.0, 235.00000000000003, 561.0]","[9101.0, 561.0, 534.0, 235.00000000000003]","[235.00000000000003, 534.0, 561.0, 9101.0]",0.0,0.0,0.0,0.0,0.00045116174148432213,9101.0,235.00000000000003,8866.0
360,"[9101.0, 235.00000000000003, 561.0, 353.0]","[9101.0, 561.0, 353.0, 235.00000000000003]","[235.00000000000003, 353.0, 561.0, 9101.0]",0.0,0.0,0.0,0.0,0.00045116174148432213,9101.0,235.00000000000003,8866.0
361,"[235.00000000000003, 561.0, 353.0, 5999.0]","[5999.0, 561.0, 353.0, 235.00000000000003]","[235.00000000000003, 353.0, 561.0, 5999.0]",0.0,0.0,0.0,0.0,0.0006939625260235947,5999.0,235.00000000000003,5764.0
362,"[561.0, 353.0, 5999.0, 216.0]","[5999.0, 561.0, 353.0, 216.0]","[216.0, 353.0, 561.0, 5999.0]",0.0,0.0,0.0,0.0,0.0006916825177243646,5999.0,216.0,5783.0
363,"[353.0, 5999.0, 216.0, 7189.0]","[7189.0, 5999.0, 353.0, 216.0]","[216.0, 353.0, 5999.0, 7189.0]",0.0,0.0,0.0,0.0,0.000573641187437258,7189.0,216.0,6973.0
364,"[5999.0, 216.0, 7189.0, 48749.0]","[48749.0, 7189.0, 5999.0, 216.0]","[216.0, 5999.0, 7189.0, 48749.0]",0.0,0.0,0.0,0.0,8.241814847629447e-05,48749.0,216.0,48533.0
365,"[216.0, 7189.0, 48749.0, 7145.0]","[48749.0, 7189.0, 7145.0, 216.0]","[216.0, 7145.0, 7189.0, 48749.0]",0.0,0.0,0.0,0.0,8.241814847629447e-05,48749.0,216.0,48533.0
366,"[7189.0, 48749.0, 7145.0, 572.0]","[48749.0, 7189.0, 7145.0, 572.0]","[572.0, 7145.0, 7189.0, 48749.0]",0.0,0.0,0.0,0.0,8.302717064159247e-05,48749.0,572.0,48177.0
367,"[48749.0, 7145.0, 572.0, 6917.0]","[48749.0, 7145.0, 6917.0, 572.0]","[572.0, 6917.0, 7145.0, 48749.0]",0.0,0.0,0.0,0.0,8.302717064159247e-05,48749.0,572.0,48177.0
368,"[7145.0, 572.0, 6917.0, 4289.0]","[7145.0, 6917.0, 4289.0, 572.0]","[572.0, 4289.0, 6917.0, 7145.0]",0.0,0.0,0.0,0.0,0.0006085501293169025,7145.0,572.0,6573.0
369,"[572.0, 6917.0, 4289.0, 5922.0]","[6917.0, 5922.0, 4289.0, 572.0]","[572.0, 4289.0, 5922.0, 6917.0]",0.0,0.0,0.0,0.0,0.0006304176516942475,6917.0,572.0,6345.0
370,"[6917.0, 4289.0, 5922.0, 408.0]","[6917.0, 5922.0, 4289.0, 408.0]","[408.0, 4289.0, 5922.0, 6917.0]",0.0,0.0,0.0,0.0,0.0006145337225380243,6917.0,408.0,6509.0
371,"[4289.0, 5922.0, 408.0, 1237.0]","[5922.0, 4289.0, 1237.0, 408.0]","[408.0, 1237.0, 4289.0, 5922.0]",0.0,0.0,0.0,0.0,0.0007254261878853826,5922.0,408.0,5514.0
372,"[5922.0, 408.0, 1237.0, 4319.0]","[5922.0, 4319.0, 1237.0, 408.0]","[408.0, 1237.0, 4319.0, 5922.0]",0.0,0.0,0.0,0.0,0.0007254261878853826,5922.0,408.0,5514.0
373,"[408.0, 1237.0, 4319.0, 7183.0]","[7183.0, 4319.0, 1237.0, 408.0]","[408.0, 1237.0, 4319.0, 7183.0]",0.0,0.0,0.0,0.0,0.0005904059040590406,7183.0,408.0,6775.0
374,"[1237.0, 4319.0, 7183.0, 969.0000000000001]","[7183.0, 4319.0, 1237.0, 969.0000000000001]","[969.0000000000001, 1237.0, 4319.0, 7183.0]",0.0,0.0,0.0,0.0,0.000643707756678468,7183.0,969.0000000000001,6214.0
375,"[4319.0, 7183.0, 969.0000000000001, 52470.0]","[52470.0, 7183.0, 4319.0, 969.0000000000001]","[969.0000000000001, 4319.0, 7183.0, 52470.0]",0.0,0.0,0.0,0.0,7.766839478845071e-05,52470.0,969.0000000000001,51501.0
376,"[7183.0, 969.0000000000001, 52470.0, 1762.0]","[52470.0, 7183.0, 1762.0, 969.0000000000001]","[969.0000000000001, 1762.0, 7183.0, 52470.0]",0.0,0.0,0.0,0.0,7.766839478845071e-05,52470.0,969.0000000000001,51501.0
377,"[969.0000000000001, 52470.0, 1762.0, 2122.0]","[52470.0, 2122.0, 1762.0, 969.0000000000001]","[969.0000000000001, 1762.0, 2122.0, 52470.0]",0.0,0.0,0.0,0.0,7.766839478845071e-05,52470.0,969.0000000000001,51501.0
378,"[52470.0, 1762.0, 2122.0, 185.0]","[52470.0, 2122.0, 1762.0, 185.0]","[185.0, 1762.0, 2122.0, 52470.0]",0.0,0.0,0.0,0.0,7.650377737400784e-05,52470.0,185.0,52285.0
379,"[1762.0, 2122.0, 185.0, 2199.0]","[2199.0, 2122.0, 1762.0, 185.0]","[185.0, 1762.0, 2122.0, 2199.0]",0.0,0.0,0.0,0.0,0.0019860973187686196,2199.0,185.0,2014.0
380,"[2122.0, 185.0, 2199.0, 3.0]","[2199.0, 2122.0, 185.0, 3.0]","[3.0, 185.0, 2122.0, 2199.0]",0.0,0.0004553734061930783,0.0004553734061930783,0.0004553734061930783,0.001366120218579235,2199.0,3.0,2196.0
381,"[185.0, 2199.0, 3.0, 12.0]","[2199.0, 185.0, 12.0, 3.0]","[3.0, 12.0, 185.0, 2199.0]",0.0,0.0004553734061930783,0.0004553734061930783,0.0009107468123861566,0.0009107468123861566,2199.0,3.0,2196.0
382,"[2199.0, 3.0, 12.0, 94.0]","[2199.0, 94.0, 12.0, 3.0]","[3.0, 12.0, 94.0, 2199.0]",0.0,0.0004553734061930783,0.0004553734061930783,0.0009107468123861566,0.0004553734061930783,2199.0,3.0,2196.0
383,"[3.0, 12.0, 94.0, 1780.0]","[1780.0, 94.0, 12.0, 3.0]","[3.0, 12.0, 94.0, 1780.0]",0.0,0.0005627462014631402,0.0005627462014631402,0.0011254924029262803,0.0005627462014631402,1780.0,3.0,1777.0
384,"[12.0, 94.0, 1780.0, 1221.0]","[1780.0, 1221.0, 94.0, 12.0]","[12.0, 94.0, 1221.0, 1780.0]",0.0,0.0,0.0,0.0005656108597285068,0.0011312217194570137,1780.0,12.0,1768.0
385,"[94.0, 1780.0, 1221.0, 3227.0]","[3227.0, 1780.0, 1221.0, 94.0]","[94.0, 1221.0, 1780.0, 3227.0]",0.0,0.0,0.0,0.0,0.000957548675390999,3227.0,94.0,3133.0
386,"[1780.0, 1221.0, 3227.0, 4804.0]","[4804.0, 3227.0, 1780.0, 1221.0]","[1221.0, 1780.0, 3227.0, 4804.0]",0.0,0.0,0.0,0.0,0.0011163829193413341,4804.0,1221.0,3583.0
387,"[1221.0, 3227.0, 4804.0, 1927.0000000000002]","[4804.0, 3227.0, 1927.0000000000002, 1221.0]","[1221.0, 1927.0000000000002, 3227.0, 4804.0]",0.0,0.0,0.0,0.0,0.0011163829193413341,4804.0,1221.0,3583.0
388,"[3227.0, 4804.0, 1927.0000000000002, 1778.0]","[4804.0, 3227.0, 1927.0000000000002, 1778.0]","[1778.0, 1927.0000000000002, 3227.0, 4804.0]",0.0,0.0,0.0,0.0,0.0013218770654329147,4804.0,1778.0,3026.0
389,"[4804.0, 1927.0000000000002, 1778.0, 990.0000000000001]","[4804.0, 1927.0000000000002, 1778.0, 990.0000000000001]","[990.0000000000001, 1778.0, 1927.0000000000002, 4804.0]",0.0,0.0,0.0,0.0,0.001048767697954903,4804.0,990.0000000000001,3814.0
390,"[1927.0000000000002, 1778.0, 990.0000000000001, 374.0]","[1927.0000000000002, 1778.0, 990.0000000000001, 374.0]","[374.0, 990.0000000000001, 1778.0, 1927.0000000000002]",0.0,0.0,0.0,0.0,0.0025756600128782996,1927.0000000000002,374.0,1553.0000000000002
391,"[1778.0, 990.0000000000001, 374.0, 1730.0]","[1778.0, 1730.0, 990.0000000000001, 374.0]","[374.0, 990.0000000000001, 1730.0, 1778.0]",0.0,0.0,0.0,0.0,0.002849002849002849,1778.0,374.0,1404.0
392,"[990.0000000000001, 374.0, 1730.0, 1662.0]","[1730.0, 1662.0, 990.0000000000001, 374.0]","[374.0, 990.0000000000001, 1662.0, 1730.0]",0.0,0.0,0.0,0.0,0.0029498525073746312,1730.0,374.0,1356.0
393,"[374.0, 1730.0, 1662.0, 59810.00000000001]","[59810.00000000001, 1730.0, 1662.0, 374.0]","[374.0, 1662.0, 1730.0, 59810.00000000001]",0.0,0.0,0.0,0.0,6.729927989770509e-05,59810.00000000001,374.0,59436.00000000001
394,"[1730.0, 1662.0, 59810.00000000001, 680.0]","[59810.00000000001, 1730.0, 1662.0, 680.0]","[680.0, 1662.0, 1730.0, 59810.00000000001]",0.0,0.0,0.0,0.0,6.764755623203111e-05,59810.00000000001,680.0,59130.00000000001
395,"[1662.0, 59810.00000000001, 680.0, 1302.0]","[59810.00000000001, 1662.0, 1302.0, 680.0]","[680.0, 1302.0, 1662.0, 59810.00000000001]",0.0,0.0,0.0,0.0,6.764755623203111e-05,59810.00000000001,680.0,59130.00000000001
396,"[59810.00000000001, 680.0, 1302.0, 2121.0]","[59810.00000000001, 2121.0, 1302.0, 680.0]","[680.0, 1302.0, 2121.0, 59810.00000000001]",0.0,0.0,0.0,0.0,6.764755623203111e-05,59810.00000000001,680.0,59130.00000000001
397,"[680.0, 1302.0, 2121.0, 6535.0]","[6535.0, 2121.0, 1302.0, 680.0]","[680.0, 1302.0, 2121.0, 6535.0]",0.0,0.0,0.0,0.0,0.0006831767719897524,6535.0,680.0,5855.0
398,"[1302.0, 2121.0, 6535.0, 1608.0]","[6535.0, 2121.0, 1608.0, 1302.0]","[1302.0, 1608.0, 2121.0, 6535.0]",0.0,0.0,0.0,0.0,0.0007643798968087139,6535.0,1302.0,5233.0
399,"[2121.0, 6535.0, 1608.0, 6228.0]","[6535.0, 6228.0, 2121.0, 1608.0]","[1608.0, 2121.0, 6228.0, 6535.0]",0.0,0.0,0.0,0.0,0.0008118530545971179,6535.0,1608.0,4927.0
400,"[6535.0, 1608.0, 6228.0, 1641.0]","[6535.0, 6228.0, 1641.0, 1608.0]","[1608.0, 1641.0, 6228.0, 6535.0]",0.0,0.0,0.0,0.0,0.0008118530545971179,6535.0,1608.0,4927.0
401,"[1608.0, 6228.0, 1641.0, 1670.0]","[6228.0, 1670.0, 1641.0, 1608.0]","[1608.0, 1641.0, 1670.0, 6228.0]",0.0,0.0,0.0,0.0,0.0008658008658008658,6228.0,1608.0,4620.0
402,"[6228.0, 1641.0, 1670.0, 2406.0]","[6228.0, 2406.0, 1670.0, 1641.0]","[1641.0, 1670.0, 2406.0, 6228.0]",0.0,0.0,0.0,0.0,0.0008720296490080662,6228.0,1641.0,4587.0
403,"[1641.0, 1670.0, 2406.0, 2465.0]","[2465.0, 2406.0, 1670.0, 1641.0]","[1641.0, 1670.0, 2406.0, 2465.0]",0.0,0.0,0.0,0.0,0.0048543689320388345,2465.0,1641.0,824.0
404,"[1670.0, 2406.0, 2465.0, 4430.0]","[4430.0, 2465.0, 2406.0, 1670.0]","[1670.0, 2406.0, 2465.0, 4430.0]",0.0,0.0,0.0,0.0,0.0014492753623188406,4430.0,1670.0,2760.0
405,"[2406.0, 2465.0, 4430.0, 2786.0]","[4430.0, 2786.0, 2465.0, 2406.0]","[2406.0, 2465.0, 2786.0, 4430.0]",0.0,0.0,0.0,0.0,0.001976284584980237,4430.0,2406.0,2024.0
406,"[2465.0, 4430.0, 2786.0, 361.0]","[4430.0, 2786.0, 2465.0, 361.0]","[361.0, 2465.0, 2786.0, 4430.0]",0.0,0.0,0.0,0.0,0.0009830425165888424,4430.0,361.0,4069.0
407,"[4430.0, 2786.0, 361.0, 47787.0]","[47787.0, 4430.0, 2786.0, 361.0]","[361.0, 2786.0, 4430.0, 47787.0]",0.0,0.0,0.0,0.0,8.434192215240585e-05,47787.0,361.0,47426.0
408,"[2786.0, 361.0, 47787.0, 2707.0]","[47787.0, 2786.0, 2707.0, 361.0]","[361.0, 2707.0, 2786.0, 47787.0]",0.0,0.0,0.0,0.0,8.434192215240585e-05,47787.0,361.0,47426.0
409,"[361.0, 47787.0, 2707.0, 505.00000000000006]","[47787.0, 2707.0, 505.00000000000006, 361.0]","[361.0, 505.00000000000006, 2707.0, 47787.0]",0.0,0.0,0.0,0.0,8.434192215240585e-05,47787.0,361.0,47426.0
410,"[47787.0, 2707.0, 505.00000000000006, 1820.0]","[47787.0, 2707.0, 1820.0, 505.00000000000006]","[505.00000000000006, 1820.0, 2707.0, 47787.0]",0.0,0.0,0.0,0.0,8.459879023729961e-05,47787.0,505.00000000000006,47282.0
411,"[2707.0, 505.00000000000006, 1820.0, 3850.0000000000005]","[3850.0000000000005, 2707.0, 1820.0, 505.00000000000006]","[505.00000000000006, 1820.0, 2707.0, 3850.0000000000005]",0.0,0.0,0.0,0.0,0.0011958146487294468,3850.0000000000005,505.00000000000006,3345.0000000000005
412,"[505.00000000000006, 1820.0, 3850.0000000000005, 153.0]","[3850.0000000000005, 1820.0, 505.00000000000006, 153.0]","[153.0, 505.00000000000006, 1820.0, 3850.0000000000005]",0.0,0.0,0.0,0.0,0.0010819583446037325,3850.0000000000005,153.0,3697.0000000000005
413,"[1820.0, 3850.0000000000005, 153.0, 1115.0]","[3850.0000000000005, 1820.0, 1115.0, 153.0]","[153.0, 1115.0, 1820.0, 3850.0000000000005]",0.0,0.0,0.0,0.0,0.0010819583446037325,3850.0000000000005,153.0,3697.0000000000005
414,"[3850.0000000000005, 153.0, 1115.0, 5661.0]","[5661.0, 3850.0000000000005, 1115.0, 153.0]","[153.0, 1115.0, 3850.0000000000005, 5661.0]",0.0,0.0,0.0,0.0,0.0007262164124909223,5661.0,153.0,5508.0
415,"[153.0, 1115.0, 5661.0, 5725.0]","[5725.0, 5661.0, 1115.0, 153.0]","[153.0, 1115.0, 5661.0, 5725.0]",0.0,0.0,0.0,0.0,0.0007178750897343862,5725.0,153.0,5572.0
416,"[1115.0, 5661.0, 5725.0, 1164.0]","[5725.0, 5661.0, 1164.0, 1115.0]","[1115.0, 1164.0, 5661.0, 5725.0]",0.0,0.0,0.0,0.0,0.0008676789587852494,5725.0,1115.0,4610.0
417,"[5661.0, 5725.0, 1164.0, 872.0]","[5725.0, 5661.0, 1164.0, 872.0]","[872.0, 1164.0, 5661.0, 5725.0]",0.0,0.0,0.0,0.0,0.00082423243354626,5725.0,872.0,4853.0
