,time_interval,max_deltas,min_deltas,ratio_of_deltas_A,ratio_of_deltas_B,ratio_of_deltas_C,ratio_of_deltas_D,ratio_of_deltas_E,max_time_interval,min_time_interval,interval_length
418,"[5725.0, 1164.0, 872.0, 1923.0000000000002]","[5725.0, 1923.0000000000002, 1164.0, 872.0]","[872.0, 1164.0, 1923.0000000000002, 5725.0]",0.0,0.0,0.0,0.0,0.00082423243354626,5725.0,872.0,4853.0
419,"[1164.0, 872.0, 1923.0000000000002, 280.0]","[1923.0000000000002, 1164.0, 872.0, 280.0]","[280.0, 872.0, 1164.0, 1923.0000000000002]",0.0,0.0,0.0,0.0,0.0024345709068776624,1923.0000000000002,280.0,1643.0000000000002
420,"[872.0, 1923.0000000000002, 280.0, 599.0]","[1923.0000000000002, 872.0, 599.0, 280.0]","[280.0, 599.0, 872.0, 1923.0000000000002]",0.0,0.0,0.0,0.0,0.0024345709068776624,1923.0000000000002,280.0,1643.0000000000002
421,"[1923.0000000000002, 280.0, 599.0, 449.0]","[1923.0000000000002, 599.0, 449.0, 280.0]","[280.0, 449.0, 599.0, 1923.0000000000002]",0.0,0.0,0.0,0.0,0.0024345709068776624,1923.0000000000002,280.0,1643.0000000000002
422,"[280.0, 599.0, 449.0, 1313.0]","[1313.0, 599.0, 449.0, 280.0]","[280.0, 449.0, 599.0, 1313.0]",0.0,0.0,0.0,0.0,0.003872216844143272,1313.0,280.0,1033.0
423,"[599.0, 449.0, 1313.0, 172.0]","[1313.0, 599.0, 449.0, 172.0]","[172.0, 449.0, 599.0, 1313.0]",0.0,0.0,0.0,0.0,0.0035056967572304996,1313.0,172.0,1141.0
424,"[449.0, 1313.0, 172.0, 895.0]","[1313.0, 895.0, 449.0, 172.0]","[172.0, 449.0, 895.0, 1313.0]",0.0,0.0,0.0,0.0,0.0035056967572304996,1313.0,172.0,1141.0
425,"[1313.0, 172.0, 895.0, 3479.0]","[3479.0, 1313.0, 895.0, 172.0]","[172.0, 895.0, 1313.0, 3479.0]",0.0,0.0,0.0,0.0,0.0012095554883580285,3479.0,172.0,3307.0
426,"[172.0, 895.0, 3479.0, 550.0]","[3479.0, 895.0, 550.0, 172.0]","[172.0, 550.0, 895.0, 3479.0]",0.0,0.0,0.0,0.0,0.0012095554883580285,3479.0,172.0,3307.0
427,"[895.0, 3479.0, 550.0, 387.0]","[3479.0, 895.0, 550.0, 387.0]","[387.0, 550.0, 895.0, 3479.0]",0.0,0.0,0.0,0.0,0.00129366106080207,3479.0,387.0,3092.0
428,"[3479.0, 550.0, 387.0, 1912.0000000000002]","[3479.0, 1912.0000000000002, 550.0, 387.0]","[387.0, 550.0, 1912.0000000000002, 3479.0]",0.0,0.0,0.0,0.0,0.00129366106080207,3479.0,387.0,3092.0
429,"[550.0, 387.0, 1912.0000000000002, 2915.0]","[2915.0, 1912.0000000000002, 550.0, 387.0]","[387.0, 550.0, 1912.0000000000002, 2915.0]",0.0,0.0,0.0,0.0,0.0015822784810126582,2915.0,387.0,2528.0
430,"[387.0, 1912.0000000000002, 2915.0, 49896.0]","[49896.0, 2915.0, 1912.0000000000002, 387.0]","[387.0, 1912.0000000000002, 2915.0, 49896.0]",0.0,0.0,0.0,0.0,8.079339110060796e-05,49896.0,387.0,49509.0
431,"[1912.0000000000002, 2915.0, 49896.0, 2789.0]","[49896.0, 2915.0, 2789.0, 1912.0000000000002]","[1912.0000000000002, 2789.0, 2915.0, 49896.0]",0.0,0.0,0.0,0.0,8.336112037345781e-05,49896.0,1912.0000000000002,47984.0
432,"[2915.0, 49896.0, 2789.0, 1164.0]","[49896.0, 2915.0, 2789.0, 1164.0]","[1164.0, 2789.0, 2915.0, 49896.0]",0.0,0.0,0.0,0.0,8.208158909956496e-05,49896.0,1164.0,48732.0
433,"[49896.0, 2789.0, 1164.0, 1750.0]","[49896.0, 2789.0, 1750.0, 1164.0]","[1164.0, 1750.0, 2789.0, 49896.0]",0.0,0.0,0.0,0.0,8.208158909956496e-05,49896.0,1164.0,48732.0
434,"[2789.0, 1164.0, 1750.0, 6988.0]","[6988.0, 2789.0, 1750.0, 1164.0]","[1164.0, 1750.0, 2789.0, 6988.0]",0.0,0.0,0.0,0.0,0.0006868131868131869,6988.0,1164.0,5824.0
435,"[1164.0, 1750.0, 6988.0, 649.0]","[6988.0, 1750.0, 1164.0, 649.0]","[649.0, 1164.0, 1750.0, 6988.0]",0.0,0.0,0.0,0.0,0.0006310143555765894,6988.0,649.0,6339.0
436,"[1750.0, 6988.0, 649.0, 3148.0]","[6988.0, 3148.0, 1750.0, 649.0]","[649.0, 1750.0, 3148.0, 6988.0]",0.0,0.0,0.0,0.0,0.0006310143555765894,6988.0,649.0,6339.0
437,"[6988.0, 649.0, 3148.0, 1934.0000000000002]","[6988.0, 3148.0, 1934.0000000000002, 649.0]","[649.0, 1934.0000000000002, 3148.0, 6988.0]",0.0,0.0,0.0,0.0,0.0006310143555765894,6988.0,649.0,6339.0
438,"[649.0, 3148.0, 1934.0000000000002, 4464.0]","[4464.0, 3148.0, 1934.0000000000002, 649.0]","[649.0, 1934.0000000000002, 3148.0, 4464.0]",0.0,0.0,0.0,0.0,0.0010484927916120576,4464.0,649.0,3815.0
439,"[3148.0, 1934.0000000000002, 4464.0, 2037.0000000000002]","[4464.0, 3148.0, 2037.0000000000002, 1934.0000000000002]","[1934.0000000000002, 2037.0000000000002, 3148.0, 4464.0]",0.0,0.0,0.0,0.0,0.0015810276679841897,4464.0,1934.0000000000002,2530.0
440,"[1934.0000000000002, 4464.0, 2037.0000000000002, 4985.0]","[4985.0, 4464.0, 2037.0000000000002, 1934.0000000000002]","[1934.0000000000002, 2037.0000000000002, 4464.0, 4985.0]",0.0,0.0,0.0,0.0,0.0013110455588331695,4985.0,1934.0000000000002,3051.0
441,"[4464.0, 2037.0000000000002, 4985.0, 3948.0000000000005]","[4985.0, 4464.0, 3948.0000000000005, 2037.0000000000002]","[2037.0000000000002, 3948.0000000000005, 4464.0, 4985.0]",0.0,0.0,0.0,0.0,0.0013568521031207597,4985.0,2037.0000000000002,2948.0
442,"[2037.0000000000002, 4985.0, 3948.0000000000005, 1186.0]","[4985.0, 3948.0000000000005, 2037.0000000000002, 1186.0]","[1186.0, 2037.0000000000002, 3948.0000000000005, 4985.0]",0.0,0.0,0.0,0.0,0.0010529086601737299,4985.0,1186.0,3799.0
443,"[4985.0, 3948.0000000000005, 1186.0, 1244.0]","[4985.0, 3948.0000000000005, 1244.0, 1186.0]","[1186.0, 1244.0, 3948.0000000000005, 4985.0]",0.0,0.0,0.0,0.0,0.0010529086601737299,4985.0,1186.0,3799.0
444,"[3948.0000000000005, 1186.0, 1244.0, 48559.0]","[48559.0, 3948.0000000000005, 1244.0, 1186.0]","[1186.0, 1244.0, 3948.0000000000005, 48559.0]",0.0,0.0,0.0,0.0,8.443628227049162e-05,48559.0,1186.0,47373.0
445,"[1186.0, 1244.0, 48559.0, 2588.0]","[48559.0, 2588.0, 1244.0, 1186.0]","[1186.0, 1244.0, 2588.0, 48559.0]",0.0,0.0,0.0,0.0,8.443628227049162e-05,48559.0,1186.0,47373.0
446,"[1244.0, 48559.0, 2588.0, 5298.0]","[48559.0, 5298.0, 2588.0, 1244.0]","[1244.0, 2588.0, 5298.0, 48559.0]",0.0,0.0,0.0,0.0,8.453978653703899e-05,48559.0,1244.0,47315.0
447,"[48559.0, 2588.0, 5298.0, 3635.0]","[48559.0, 5298.0, 3635.0, 2588.0]","[2588.0, 3635.0, 5298.0, 48559.0]",0.0,0.0,0.0,0.0,8.701137673750843e-05,48559.0,2588.0,45971.0
448,"[2588.0, 5298.0, 3635.0, 3244.0]","[5298.0, 3635.0, 3244.0, 2588.0]","[2588.0, 3244.0, 3635.0, 5298.0]",0.0,0.0,0.0,0.0,0.0014760147601476014,5298.0,2588.0,2710.0
449,"[5298.0, 3635.0, 3244.0, 756.0]","[5298.0, 3635.0, 3244.0, 756.0]","[756.0, 3244.0, 3635.0, 5298.0]",0.0,0.0,0.0,0.0,0.0008806693086745927,5298.0,756.0,4542.0
450,"[3635.0, 3244.0, 756.0, 2127.0]","[3635.0, 3244.0, 2127.0, 756.0]","[756.0, 2127.0, 3244.0, 3635.0]",0.0,0.0,0.0,0.0,0.0013893713094824591,3635.0,756.0,2879.0
451,"[3244.0, 756.0, 2127.0, 1162.0]","[3244.0, 2127.0, 1162.0, 756.0]","[756.0, 1162.0, 2127.0, 3244.0]",0.0,0.0,0.0,0.0,0.001607717041800643,3244.0,756.0,2488.0
452,"[756.0, 2127.0, 1162.0, 832.0]","[2127.0, 1162.0, 832.0, 756.0]","[756.0, 832.0, 1162.0, 2127.0]",0.0,0.0,0.0,0.0,0.0029175784099197666,2127.0,756.0,1371.0
453,"[2127.0, 1162.0, 832.0, 9569.0]","[9569.0, 2127.0, 1162.0, 832.0]","[832.0, 1162.0, 2127.0, 9569.0]",0.0,0.0,0.0,0.0,0.0004578230513906375,9569.0,832.0,8737.0
454,"[1162.0, 832.0, 9569.0, 2433.0]","[9569.0, 2433.0, 1162.0, 832.0]","[832.0, 1162.0, 2433.0, 9569.0]",0.0,0.0,0.0,0.0,0.0004578230513906375,9569.0,832.0,8737.0
455,"[832.0, 9569.0, 2433.0, 2270.0]","[9569.0, 2433.0, 2270.0, 832.0]","[832.0, 2270.0, 2433.0, 9569.0]",0.0,0.0,0.0,0.0,0.0004578230513906375,9569.0,832.0,8737.0
456,"[9569.0, 2433.0, 2270.0, 2870.0]","[9569.0, 2870.0, 2433.0, 2270.0]","[2270.0, 2433.0, 2870.0, 9569.0]",0.0,0.0,0.0,0.0,0.0005480202767502398,9569.0,2270.0,7299.0
457,"[2433.0, 2270.0, 2870.0, 11.0]","[2870.0, 2433.0, 2270.0, 11.0]","[11.0, 2270.0, 2433.0, 2870.0]",0.0,0.0,0.0,0.0003497726477789437,0.001049317943336831,2870.0,11.0,2859.0
458,"[2270.0, 2870.0, 11.0, 50199.0]","[50199.0, 2870.0, 2270.0, 11.0]","[11.0, 2270.0, 2870.0, 50199.0]",0.0,0.0,0.0,1.992508169283494e-05,5.977524507850482e-05,50199.0,11.0,50188.0
459,"[2870.0, 11.0, 50199.0, 672.0]","[50199.0, 2870.0, 672.0, 11.0]","[11.0, 672.0, 2870.0, 50199.0]",0.0,0.0,0.0,1.992508169283494e-05,5.977524507850482e-05,50199.0,11.0,50188.0
460,"[11.0, 50199.0, 672.0, 798.0]","[50199.0, 798.0, 672.0, 11.0]","[11.0, 672.0, 798.0, 50199.0]",0.0,0.0,0.0,1.992508169283494e-05,5.977524507850482e-05,50199.0,11.0,50188.0
461,"[50199.0, 672.0, 798.0, 563.0]","[50199.0, 798.0, 672.0, 563.0]","[563.0, 672.0, 798.0, 50199.0]",0.0,0.0,0.0,0.0,8.058667096462245e-05,50199.0,563.0,49636.0
462,"[672.0, 798.0, 563.0, 3290.0]","[3290.0, 798.0, 672.0, 563.0]","[563.0, 672.0, 798.0, 3290.0]",0.0,0.0,0.0,0.0,0.0014668133480014668,3290.0,563.0,2727.0
463,"[798.0, 563.0, 3290.0, 3985.0000000000005]","[3985.0000000000005, 3290.0, 798.0, 563.0]","[563.0, 798.0, 3290.0, 3985.0000000000005]",0.0,0.0,0.0,0.0,0.0011689070718877848,3985.0000000000005,563.0,3422.0000000000005
464,"[563.0, 3290.0, 3985.0000000000005, 1531.0]","[3985.0000000000005, 3290.0, 1531.0, 563.0]","[563.0, 1531.0, 3290.0, 3985.0000000000005]",0.0,0.0,0.0,0.0,0.0011689070718877848,3985.0000000000005,563.0,3422.0000000000005
465,"[3290.0, 3985.0000000000005, 1531.0, 1695.0]","[3985.0000000000005, 3290.0, 1695.0, 1531.0]","[1531.0, 1695.0, 3290.0, 3985.0000000000005]",0.0,0.0,0.0,0.0,0.0016299918500407495,3985.0000000000005,1531.0,2454.0000000000005
466,"[3985.0000000000005, 1531.0, 1695.0, 1048.0]","[3985.0000000000005, 1695.0, 1531.0, 1048.0]","[1048.0, 1531.0, 1695.0, 3985.0000000000005]",0.0,0.0,0.0,0.0,0.001361933946203609,3985.0000000000005,1048.0,2937.0000000000005
467,"[1531.0, 1695.0, 1048.0, 819.0]","[1695.0, 1531.0, 1048.0, 819.0]","[819.0, 1048.0, 1531.0, 1695.0]",0.0,0.0,0.0,0.0,0.0045662100456621,1695.0,819.0,876.0
468,"[1695.0, 1048.0, 819.0, 924.0000000000001]","[1695.0, 1048.0, 924.0000000000001, 819.0]","[819.0, 924.0000000000001, 1048.0, 1695.0]",0.0,0.0,0.0,0.0,0.0045662100456621,1695.0,819.0,876.0
469,"[1048.0, 819.0, 924.0000000000001, 1795.0]","[1795.0, 1048.0, 924.0000000000001, 819.0]","[819.0, 924.0000000000001, 1048.0, 1795.0]",0.0,0.0,0.0,0.0,0.004098360655737705,1795.0,819.0,976.0
470,"[819.0, 924.0000000000001, 1795.0, 234.00000000000003]","[1795.0, 924.0000000000001, 819.0, 234.00000000000003]","[234.00000000000003, 819.0, 924.0000000000001, 1795.0]",0.0,0.0,0.0,0.0,0.0025624599615631004,1795.0,234.00000000000003,1561.0
471,"[924.0000000000001, 1795.0, 234.00000000000003, 503.00000000000006]","[1795.0, 924.0000000000001, 503.00000000000006, 234.00000000000003]","[234.00000000000003, 503.00000000000006, 924.0000000000001, 1795.0]",0.0,0.0,0.0,0.0,0.0025624599615631004,1795.0,234.00000000000003,1561.0
472,"[1795.0, 234.00000000000003, 503.00000000000006, 552.0]","[1795.0, 552.0, 503.00000000000006, 234.00000000000003]","[234.00000000000003, 503.00000000000006, 552.0, 1795.0]",0.0,0.0,0.0,0.0,0.0025624599615631004,1795.0,234.00000000000003,1561.0
473,"[234.00000000000003, 503.00000000000006, 552.0, 2305.0]","[2305.0, 552.0, 503.00000000000006, 234.00000000000003]","[234.00000000000003, 503.00000000000006, 552.0, 2305.0]",0.0,0.0,0.0,0.0,0.001931434089811685,2305.0,234.00000000000003,2071.0
474,"[503.00000000000006, 552.0, 2305.0, 1027.0]","[2305.0, 1027.0, 552.0, 503.00000000000006]","[503.00000000000006, 552.0, 1027.0, 2305.0]",0.0,0.0,0.0,0.0,0.0022197558268590455,2305.0,503.00000000000006,1802.0
475,"[552.0, 2305.0, 1027.0, 4499.0]","[4499.0, 2305.0, 1027.0, 552.0]","[552.0, 1027.0, 2305.0, 4499.0]",0.0,0.0,0.0,0.0,0.0010134279199391944,4499.0,552.0,3947.0
476,"[2305.0, 1027.0, 4499.0, 445.0]","[4499.0, 2305.0, 1027.0, 445.0]","[445.0, 1027.0, 2305.0, 4499.0]",0.0,0.0,0.0,0.0,0.000986679822397632,4499.0,445.0,4054.0
477,"[1027.0, 4499.0, 445.0, 822.0]","[4499.0, 1027.0, 822.0, 445.0]","[445.0, 822.0, 1027.0, 4499.0]",0.0,0.0,0.0,0.0,0.000986679822397632,4499.0,445.0,4054.0
478,"[4499.0, 445.0, 822.0, 506.00000000000006]","[4499.0, 822.0, 506.00000000000006, 445.0]","[445.0, 506.00000000000006, 822.0, 4499.0]",0.0,0.0,0.0,0.0,0.000986679822397632,4499.0,445.0,4054.0
479,"[445.0, 822.0, 506.00000000000006, 2377.0]","[2377.0, 822.0, 506.00000000000006, 445.0]","[445.0, 506.00000000000006, 822.0, 2377.0]",0.0,0.0,0.0,0.0,0.002070393374741201,2377.0,445.0,1932.0
480,"[822.0, 506.00000000000006, 2377.0, 1449.0]","[2377.0, 1449.0, 822.0, 506.00000000000006]","[506.00000000000006, 822.0, 1449.0, 2377.0]",0.0,0.0,0.0,0.0,0.002137894174238375,2377.0,506.00000000000006,1871.0
481,"[506.00000000000006, 2377.0, 1449.0, 2845.0]","[2845.0, 2377.0, 1449.0, 506.00000000000006]","[506.00000000000006, 1449.0, 2377.0, 2845.0]",0.0,0.0,0.0,0.0,0.0017101325352714834,2845.0,506.00000000000006,2339.0
482,"[2377.0, 1449.0, 2845.0, 671.0]","[2845.0, 2377.0, 1449.0, 671.0]","[671.0, 1449.0, 2377.0, 2845.0]",0.0,0.0,0.0,0.0,0.0018399264029438822,2845.0,671.0,2174.0
483,"[1449.0, 2845.0, 671.0, 1445.0]","[2845.0, 1449.0, 1445.0, 671.0]","[671.0, 1445.0, 1449.0, 2845.0]",0.0,0.0,0.0,0.0,0.0018399264029438822,2845.0,671.0,2174.0
484,"[2845.0, 671.0, 1445.0, 250.00000000000003]","[2845.0, 1445.0, 671.0, 250.00000000000003]","[250.00000000000003, 671.0, 1445.0, 2845.0]",0.0,0.0,0.0,0.0,0.0015414258188824663,2845.0,250.00000000000003,2595.0
485,"[671.0, 1445.0, 250.00000000000003, 49103.0]","[49103.0, 1445.0, 671.0, 250.00000000000003]","[250.00000000000003, 671.0, 1445.0, 49103.0]",0.0,0.0,0.0,0.0,8.18782879249995e-05,49103.0,250.00000000000003,48853.0
486,"[1445.0, 250.00000000000003, 49103.0, 58.00000000000001]","[49103.0, 1445.0, 250.00000000000003, 58.00000000000001]","[58.00000000000001, 250.00000000000003, 1445.0, 49103.0]",0.0,0.0,0.0,0.0,6.11683148129269e-05,49103.0,58.00000000000001,49045.0
487,"[250.00000000000003, 49103.0, 58.00000000000001, 1350.0]","[49103.0, 1350.0, 250.00000000000003, 58.00000000000001]","[58.00000000000001, 250.00000000000003, 1350.0, 49103.0]",0.0,0.0,0.0,0.0,6.11683148129269e-05,49103.0,58.00000000000001,49045.0
488,"[49103.0, 58.00000000000001, 1350.0, 14806.000000000002]","[49103.0, 14806.000000000002, 1350.0, 58.00000000000001]","[58.00000000000001, 1350.0, 14806.000000000002, 49103.0]",0.0,0.0,0.0,0.0,6.11683148129269e-05,49103.0,58.00000000000001,49045.0
489,"[58.00000000000001, 1350.0, 14806.000000000002, 2702.0]","[14806.000000000002, 2702.0, 1350.0, 58.00000000000001]","[58.00000000000001, 1350.0, 2702.0, 14806.000000000002]",0.0,0.0,0.0,0.0,0.00020341741253051258,14806.000000000002,58.00000000000001,14748.000000000002
490,"[1350.0, 14806.000000000002, 2702.0, 2342.0]","[14806.000000000002, 2702.0, 2342.0, 1350.0]","[1350.0, 2342.0, 2702.0, 14806.000000000002]",0.0,0.0,0.0,0.0,0.00029726516052318666,14806.000000000002,1350.0,13456.000000000002
491,"[14806.000000000002, 2702.0, 2342.0, 2363.0]","[14806.000000000002, 2702.0, 2363.0, 2342.0]","[2342.0, 2363.0, 2702.0, 14806.000000000002]",0.0,0.0,0.0,0.0,0.00032092426187419767,14806.000000000002,2342.0,12464.000000000002
492,"[2702.0, 2342.0, 2363.0, 4481.0]","[4481.0, 2702.0, 2363.0, 2342.0]","[2342.0, 2363.0, 2702.0, 4481.0]",0.0,0.0,0.0,0.0,0.0018700327255726976,4481.0,2342.0,2139.0
493,"[2342.0, 2363.0, 4481.0, 1038.0]","[4481.0, 2363.0, 2342.0, 1038.0]","[1038.0, 2342.0, 2363.0, 4481.0]",0.0,0.0,0.0,0.0,0.0011617775196049957,4481.0,1038.0,3443.0
494,"[2363.0, 4481.0, 1038.0, 2539.0]","[4481.0, 2539.0, 2363.0, 1038.0]","[1038.0, 2363.0, 2539.0, 4481.0]",0.0,0.0,0.0,0.0,0.0011617775196049957,4481.0,1038.0,3443.0
495,"[-2.0, 5575.0, 770.0, 3174.0]","[5575.0, 3174.0, 770.0, -2.0]","[-2.0, 770.0, 3174.0, 5575.0]",0.00017930787161556393,0.00017930787161556393,0.00017930787161556393,0.00017930787161556393,0.0005379236148466917,5575.0,-2.0,5577.0
496,"[5575.0, 770.0, 3174.0, 206.0]","[5575.0, 3174.0, 770.0, 206.0]","[206.0, 770.0, 3174.0, 5575.0]",0.0,0.0,0.0,0.0,0.0007450176941702365,5575.0,206.0,5369.0
497,"[770.0, 3174.0, 206.0, -1.0]","[3174.0, 770.0, 206.0, -1.0]","[-1.0, 206.0, 770.0, 3174.0]",0.00031496062992125983,0.00031496062992125983,0.00031496062992125983,0.00031496062992125983,0.0009448818897637795,3174.0,-1.0,3175.0
498,"[3174.0, 206.0, -1.0, 322.0]","[3174.0, 322.0, 206.0, -1.0]","[-1.0, 206.0, 322.0, 3174.0]",0.00031496062992125983,0.00031496062992125983,0.00031496062992125983,0.00031496062992125983,0.0009448818897637795,3174.0,-1.0,3175.0
499,"[206.0, -1.0, 322.0, 398.0]","[398.0, 322.0, 206.0, -1.0]","[-1.0, 206.0, 322.0, 398.0]",0.002506265664160401,0.002506265664160401,0.002506265664160401,0.002506265664160401,0.007518796992481203,398.0,-1.0,399.0
500,"[-1.0, 322.0, 398.0, 0.0]","[398.0, 322.0, 0.0, -1.0]","[-1.0, 0.0, 322.0, 398.0]",0.005012531328320802,0.005012531328320802,0.005012531328320802,0.005012531328320802,0.005012531328320802,398.0,-1.0,399.0
501,"[322.0, 398.0, 0.0, 1557.0]","[1557.0, 398.0, 322.0, 0.0]","[0.0, 322.0, 398.0, 1557.0]",0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,0.0019267822736030828,1557.0,0.0,1557.0
502,"[398.0, 0.0, 1557.0, nan]","[1557.0, 398.0, 0.0, nan]","[0.0, 398.0, 1557.0, nan]",0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,0.0012845215157353885,1557.0,0.0,1557.0
503,"[0.0, 1557.0, nan, nan]","[1557.0, 0.0, nan, nan]","[0.0, 1557.0, nan, nan]",0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,0.0006422607578676942,1557.0,0.0,1557.0
504,"[1557.0, nan, nan, 1850.0000000000002]","[1557.0, nan, nan, 1850.0000000000002]","[1557.0, nan, nan, 1850.0000000000002]",0.0,0.0,0.0,0.0,0.006825938566552896,1850.0000000000002,1557.0,293.0000000000002
505,"[nan, nan, 1850.0000000000002, nan]","[nan, nan, 1850.0000000000002, nan]","[nan, nan, 1850.0000000000002, nan]",,,,,,,,
506,"[nan, 1850.0000000000002, nan, nan]","[nan, 1850.0000000000002, nan, nan]","[nan, 1850.0000000000002, nan, nan]",,,,,,,,
507,"[1850.0000000000002, nan, nan, nan]","[1850.0000000000002, nan, nan, nan]","[1850.0000000000002, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,1850.0000000000002,1850.0000000000002,0.0
508,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, nan, nan]",,,,,,,,
509,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, nan, nan]",,,,,,,,
510,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, nan, nan]",,,,,,,,
511,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, nan, nan]",,,,,,,,
512,"[nan, nan, nan, 1235.0]","[nan, nan, nan, 1235.0]","[nan, nan, nan, 1235.0]",,,,,,,,
513,"[nan, nan, 1235.0, 922.0000000000001]","[nan, nan, 1235.0, 922.0000000000001]","[nan, nan, 922.0000000000001, 1235.0]",,,,,,,,
514,"[nan, 1235.0, 922.0000000000001, 814.0]","[nan, 1235.0, 922.0000000000001, 814.0]","[nan, 814.0, 922.0000000000001, 1235.0]",,,,,,,,
515,"[1235.0, 922.0000000000001, 814.0, 692.0]","[1235.0, 922.0000000000001, 814.0, 692.0]","[692.0, 814.0, 922.0000000000001, 1235.0]",0.0,0.0,0.0,0.0,0.007366482504604052,1235.0,692.0,543.0
516,"[922.0000000000001, 814.0, 692.0, 7350.000000000001]","[7350.000000000001, 922.0000000000001, 814.0, 692.0]","[692.0, 814.0, 922.0000000000001, 7350.000000000001]",0.0,0.0,0.0,0.0,0.0006007810153199158,7350.000000000001,692.0,6658.000000000001
517,"[814.0, 692.0, 7350.000000000001, 0.0]","[7350.000000000001, 814.0, 692.0, 0.0]","[0.0, 692.0, 814.0, 7350.000000000001]",0.00013605442176870748,0.00013605442176870748,0.00013605442176870748,0.00013605442176870748,0.0004081632653061224,7350.000000000001,0.0,7350.000000000001
518,"[692.0, 7350.000000000001, 0.0, 2228.0]","[7350.000000000001, 2228.0, 692.0, 0.0]","[0.0, 692.0, 2228.0, 7350.000000000001]",0.00013605442176870748,0.00013605442176870748,0.00013605442176870748,0.00013605442176870748,0.0004081632653061224,7350.000000000001,0.0,7350.000000000001
519,"[7350.000000000001, 0.0, 2228.0, 755.0]","[7350.000000000001, 2228.0, 755.0, 0.0]","[0.0, 755.0, 2228.0, 7350.000000000001]",0.00013605442176870748,0.00013605442176870748,0.00013605442176870748,0.00013605442176870748,0.0004081632653061224,7350.000000000001,0.0,7350.000000000001
520,"[0.0, 2228.0, 755.0, 4277.0]","[4277.0, 2228.0, 755.0, 0.0]","[0.0, 755.0, 2228.0, 4277.0]",0.00023380874444704232,0.00023380874444704232,0.00023380874444704232,0.00023380874444704232,0.0007014262333411269,4277.0,0.0,4277.0
521,"[2228.0, 755.0, 4277.0, 1351.0]","[4277.0, 2228.0, 1351.0, 755.0]","[755.0, 1351.0, 2228.0, 4277.0]",0.0,0.0,0.0,0.0,0.001135718341851221,4277.0,755.0,3522.0
